participant_id,participant_hash,item_order,latin_square_group,experimental_condition,word_position,word_index_0based,word,word_raw,cs_point,first_pass_reading_time,first_pass_move_direction,num_reread_events,rereading_time,total_reading_time,had_regression,newline_flag,parse_status,suitability,error_rate,accuracy,surprisal,surprisal_z,log_reading_time,surprisal_raw
ZEGANE16,1dda5278a3245199090f47ac90bb6706,18,17,cs_tr_de_2,56,55.0,sonuçta,sonuçta,0,416.0,forward,0,0.0,416.0,False,False,ok,suitable,0.0961538461538461,0.903846153846154,29.55888934847368,1.0172302541486384,6.030685260261263,29.55888934847368
ZEGANE16,1dda5278a3245199090f47ac90bb6706,18,17,cs_tr_de_2,57,56.0,sen,sen,0,441.0,forward,0,0.0,441.0,False,False,ok,suitable,0.0961538461538461,0.903846153846154,26.855013883999984,0.7485655089414218,6.089044875446846,26.855013883999984
ZEGANE16,1dda5278a3245199090f47ac90bb6706,18,17,cs_tr_de_2,58,57.0,onunla,onunla,0,366.0,forward,0,0.0,366.0,False,False,ok,suitable,0.0961538461538461,0.903846153846154,32.183270304134965,1.2779961991943554,5.902633333401366,32.183270304134965
ZEGANE16,1dda5278a3245199090f47ac90bb6706,18,17,cs_tr_de_2,59,58.0,Stadtta,Stadtta,1,425.0,forward,0,0.0,425.0,False,False,ok,suitable,0.0961538461538461,0.903846153846154,36.215616812100585,1.6786616001656478,6.052089168924417,36.215616812100585
ZEGANE16,1dda5278a3245199090f47ac90bb6706,18,17,cs_tr_de_2,60,59.0,dolaşıyorsun.,dolaşıyorsun.,1,328.0,forward,0,0.0,328.0,False,False,ok,suitable,0.0961538461538461,0.903846153846154,21.36423523466085,0.20298614842857965,5.793013608384144,21.36423523466085
ZEGANE16,1dda5278a3245199090f47ac90bb6706,19,18,cs_tr_de_2,2,1.0,sind,sind,0,228.0,forward,0,0.0,228.0,False,False,ok,suitable,0.0961538461538461,0.903846153846154,9.751602045184182,-0.950878065374218,5.429345628954441,9.751602045184182
ZEGANE16,1dda5278a3245199090f47ac90bb6706,19,18,cs_tr_de_2,3,2.0,nicht,nicht,0,271.0,forward,0,0.0,271.0,False,False,ok,suitable,0.0961538461538461,0.903846153846154,11.953328069113478,-0.7321083146933368,5.602118820879701,11.953328069113478
ZEGANE16,1dda5278a3245199090f47ac90bb6706,19,18,cs_tr_de_2,4,3.0,dran,dran,0,241.0,forward,0,0.0,241.0,False,False,ok,suitable,0.0961538461538461,0.903846153846154,21.876897630687196,0.25392574006859225,5.484796933490655,21.876897630687196
ZEGANE16,1dda5278a3245199090f47ac90bb6706,19,18,cs_tr_de_2,5,4.0,"gewöhnt,",gewöhnt%2C,0,215.0,forward,1,371.0,586.0,True,False,ok,suitable,0.0961538461538461,0.903846153846154,23.519282415423568,0.41711775668363826,5.3706380281276624,23.519282415423568
ZEGANE16,1dda5278a3245199090f47ac90bb6706,19,18,cs_tr_de_2,6,5.0,weißt,weißt,0,299.0,forward,2,516.0,815.0,True,False,ok,suitable,0.0961538461538461,0.903846153846154,16.717980832036556,-0.25867888446595133,5.700443573390687,16.717980832036556
ZEGANE16,1dda5278a3245199090f47ac90bb6706,19,18,cs_tr_de_2,7,6.0,du,du,0,220.0,forward,2,491.0,711.0,True,False,ok,suitable,0.0961538461538461,0.903846153846154,31.498405119452716,1.209946049414338,5.393627546352362,31.498405119452716
ZEGANE16,1dda5278a3245199090f47ac90bb6706,19,18,cs_tr_de_2,8,7.0,yani,yani,1,224.0,forward,2,622.0,846.0,True,False,ok,suitable,0.0961538461538461,0.903846153846154,47.9500288528614,2.8446261064862637,5.4116460518550396,47.9500288528614
ZEGANE16,1dda5278a3245199090f47ac90bb6706,19,18,cs_tr_de_2,9,8.0,aile,aile,0,242.0,forward,2,485.0,727.0,True,False,ok,suitable,0.0961538461538461,0.903846153846154,31.39630521101089,1.1998011125459003,5.488937726156687,31.39630521101089
ZEGANE16,1dda5278a3245199090f47ac90bb6706,19,18,cs_tr_de_2,10,9.0,içinde,içinde,0,272.0,forward,2,441.0,713.0,True,False,ok,suitable,0.0961538461538461,0.903846153846154,24.236796786545614,0.48841202235261694,5.605802066295998,24.236796786545614
ZEGANE16,1dda5278a3245199090f47ac90bb6706,19,18,cs_tr_de_2,11,10.0,hep,hep,0,1091.0,backward,1,378.0,1469.0,True,False,ok,suitable,0.0961538461538461,0.903846153846154,19.680049034736367,0.03564062448363861,6.994849985833071,19.680049034736367
ZEGANE16,1dda5278a3245199090f47ac90bb6706,19,18,cs_tr_de_2,12,23.0,ben,ben,0,234.0,forward,0,0.0,234.0,False,False,ok,suitable,0.0961538461538461,0.903846153846154,21.27196447868114,0.1938178640637556,5.455321115357702,21.27196447868114
ZEGANE16,1dda5278a3245199090f47ac90bb6706,19,18,cs_tr_de_2,13,24.0,Türkçe,Türkçe,0,373.0,forward,0,0.0,373.0,False,False,ok,suitable,0.0961538461538461,0.903846153846154,15.064245192343238,-0.4229987542661608,5.921578419643816,15.064245192343238
ZEGANE16,1dda5278a3245199090f47ac90bb6706,19,18,cs_tr_de_2,14,25.0,"konuşuyorum,",konuşuyorum%2C,0,243.0,forward,0,0.0,243.0,False,False,ok,suitable,0.0961538461538461,0.903846153846154,18.62519138187752,-0.06917302771996547,5.493061443340548,18.62519138187752
ZEGANE16,1dda5278a3245199090f47ac90bb6706,19,18,cs_tr_de_2,15,26.0,bana,bana,0,476.0,forward,0,0.0,476.0,False,False,ok,suitable,0.0961538461538461,0.903846153846154,20.42548513319129,0.10970927227864213,6.16541785423142,20.42548513319129
ZEGANE16,1dda5278a3245199090f47ac90bb6706,19,18,cs_tr_de_2,16,27.0,annem,annem,0,311.0,forward,0,0.0,311.0,False,False,ok,suitable,0.0961538461538461,0.903846153846154,19.93682601178057,0.06115471417418897,5.739792912179234,19.93682601178057
ZEGANE16,1dda5278a3245199090f47ac90bb6706,19,18,cs_tr_de_2,17,28.0,kızıyor,kızıyor,0,398.0,forward,0,0.0,398.0,False,False,ok,suitable,0.0961538461538461,0.903846153846154,25.903275652737268,0.6539980953287036,5.986452005284438,25.903275652737268
ZEGANE16,1dda5278a3245199090f47ac90bb6706,19,18,cs_tr_de_2,18,29.0,Almanca,Almanca,0,490.0,forward,0,0.0,490.0,False,False,ok,suitable,0.0961538461538461,0.903846153846154,20.983273025081623,0.16513266134495624,6.194405391104672,20.983273025081623
ZEGANE16,1dda5278a3245199090f47ac90bb6706,19,18,cs_tr_de_2,19,30.0,konuştuğum,konuştuğum,0,250.0,forward,0,0.0,250.0,False,False,ok,suitable,0.0961538461538461,0.903846153846154,16.96203797222295,-0.23442867389016844,5.521460917862246,16.96203797222295
ZEGANE16,1dda5278a3245199090f47ac90bb6706,19,18,cs_tr_de_2,20,31.0,zaman.,zaman.,0,883.0,forward,0,0.0,883.0,False,False,ok,suitable,0.0961538461538461,0.903846153846154,12.979783819078238,-0.6301167562232269,6.78332520060396,12.979783819078238
ZEGANE16,1dda5278a3245199090f47ac90bb6706,20,19,cs_tr_de_2,2,1.0,sagt,sagt,0,925.0,forward,0,0.0,925.0,False,False,ok,suitable,0.0961538461538461,0.903846153846154,22.02449314165765,0.26859124921264027,6.829793737512425,22.02449314165765
ZEGANE16,1dda5278a3245199090f47ac90bb6706,20,19,cs_tr_de_2,3,2.0,sie,sie,0,462.0,forward,0,0.0,462.0,False,False,ok,suitable,0.0961538461538461,0.903846153846154,12.5531526484583,-0.6725080409765626,6.135564891081739,12.5531526484583
ZEGANE16,1dda5278a3245199090f47ac90bb6706,20,19,cs_tr_de_2,4,3.0,"ja,",ja%2C,0,590.0,forward,0,0.0,590.0,False,False,ok,suitable,0.0961538461538461,0.903846153846154,14.365658543844544,-0.49241230766019534,6.380122536899765,14.365658543844544
ZEGANE16,1dda5278a3245199090f47ac90bb6706,20,19,cs_tr_de_2,5,4.0,wenn,wenn,0,483.0,forward,0,0.0,483.0,False,False,ok,suitable,0.0961538461538461,0.903846153846154,7.834856089248783,-1.1413313871504793,6.180016653652572,7.834856089248783
ZEGANE16,1dda5278a3245199090f47ac90bb6706,20,19,cs_tr_de_2,6,5.0,ich,ich,0,515.0,forward,0,0.0,515.0,False,False,ok,suitable,0.0961538461538461,0.903846153846154,9.994144362181776,-0.9267783719326007,6.244166900663736,9.994144362181776
ZEGANE16,1dda5278a3245199090f47ac90bb6706,20,19,cs_tr_de_2,7,6.0,nur,nur,0,507.0,forward,0,0.0,507.0,False,False,ok,suitable,0.0961538461538461,0.903846153846154,19.51805926381929,0.019544860791325443,6.2285110035911835,19.51805926381929
ZEGANE16,1dda5278a3245199090f47ac90bb6706,20,19,cs_tr_de_2,8,7.0,Deutsch,Deutsch,0,531.0,forward,0,0.0,531.0,False,False,ok,suitable,0.0961538461538461,0.903846153846154,18.127642821209,-0.11861086575524811,6.274762021241939,18.127642821209
ZEGANE16,1dda5278a3245199090f47ac90bb6706,20,19,cs_tr_de_2,9,8.0,mit,mit,0,556.0,forward,0,0.0,556.0,False,False,ok,suitable,0.0961538461538461,0.903846153846154,11.580845292152391,-0.7691192612702739,6.320768294250582,11.580845292152391
ZEGANE16,1dda5278a3245199090f47ac90bb6706,20,19,cs_tr_de_2,10,9.0,ihr,ihr,0,413.0,forward,0,0.0,413.0,False,False,ok,suitable,0.0961538461538461,0.903846153846154,12.803961139586963,-0.6475869969971925,6.023447592961033,12.803961139586963
ZEGANE16,1dda5278a3245199090f47ac90bb6706,20,19,cs_tr_de_2,11,10.0,"rede,",rede%2C,0,635.0,forward,0,0.0,635.0,False,False,ok,suitable,0.0961538461538461,0.903846153846154,12.096057158995126,-0.7179263469693998,6.453624998892692,12.096057158995126
ZEGANE16,1dda5278a3245199090f47ac90bb6706,20,19,cs_tr_de_2,12,11.0,dann,dann,0,574.0,forward,0,0.0,574.0,False,False,ok,suitable,0.0961538461538461,0.903846153846154,12.64648832101215,-0.6632339434765487,6.352629396319567,12.64648832101215
ZEGANE16,1dda5278a3245199090f47ac90bb6706,20,19,cs_tr_de_2,13,12.0,meint,meint,0,437.0,forward,0,0.0,437.0,False,False,ok,suitable,0.0961538461538461,0.903846153846154,11.45587513079884,-0.7815366514199685,6.07993319509559,11.45587513079884
ZEGANE16,1dda5278a3245199090f47ac90bb6706,20,19,cs_tr_de_2,14,13.0,sie,sie,0,387.0,forward,0,0.0,387.0,False,False,ok,suitable,0.0961538461538461,0.903846153846154,6.1359165296026825,-1.3101428468171792,5.958424693029782,6.1359165296026825
ZEGANE16,1dda5278a3245199090f47ac90bb6706,20,19,cs_tr_de_2,15,14.0,nur,nur,0,380.0,forward,0,0.0,380.0,False,False,ok,suitable,0.0961538461538461,0.903846153846154,12.648198516492329,-0.6630640135966508,5.940171252720432,12.648198516492329
ZEGANE16,1dda5278a3245199090f47ac90bb6706,20,19,cs_tr_de_2,16,15.0,mit,mit,0,399.0,forward,0,0.0,399.0,False,False,ok,suitable,0.0961538461538461,0.903846153846154,14.80928022450852,-0.4483327975755165,5.988961416889864,14.80928022450852
ZEGANE16,1dda5278a3245199090f47ac90bb6706,20,19,cs_tr_de_2,17,16.0,meinen,meinen,0,469.0,forward,0,0.0,469.0,False,False,ok,suitable,0.0961538461538461,0.903846153846154,17.129628874113326,-0.21777636591703134,6.150602768446279,17.129628874113326
ZEGANE16,1dda5278a3245199090f47ac90bb6706,20,19,cs_tr_de_2,18,17.0,Geschwistern,Geschwistern,0,484.0,forward,0,0.0,484.0,False,False,ok,suitable,0.0961538461538461,0.903846153846154,23.642655889846512,0.4293764954852869,6.182084906716632,23.642655889846512
ZEGANE16,1dda5278a3245199090f47ac90bb6706,20,19,cs_tr_de_2,19,18.0,rede,rede,0,697.0,forward,0,0.0,697.0,False,False,ok,suitable,0.0961538461538461,0.903846153846154,19.321249197477925,-1.0746344637842936e-05,6.546785410760524,19.321249197477925
ZEGANE16,1dda5278a3245199090f47ac90bb6706,20,19,cs_tr_de_2,20,19.0,ich,ich,0,692.0,forward,0,0.0,692.0,False,False,ok,suitable,0.0961538461538461,0.903846153846154,13.48976741333474,-0.5794433379349134,6.539585955617669,13.48976741333474
ZEGANE16,1dda5278a3245199090f47ac90bb6706,20,19,cs_tr_de_2,21,20.0,zu,zu,0,574.0,forward,0,0.0,574.0,False,False,ok,suitable,0.0961538461538461,0.903846153846154,16.437826597225868,-0.2865158048800307,6.352629396319567,16.437826597225868
ZEGANE16,1dda5278a3245199090f47ac90bb6706,20,19,cs_tr_de_2,22,21.0,Hause,Hause,0,623.0,forward,0,0.0,623.0,False,False,ok,suitable,0.0961538461538461,0.903846153846154,14.683814065189877,-0.4607994714916661,6.434546518787453,14.683814065189877
ZEGANE16,1dda5278a3245199090f47ac90bb6706,20,19,cs_tr_de_2,23,22.0,Deutsch.,Deutsch.,0,414.0,forward,0,0.0,414.0,False,False,ok,suitable,0.0961538461538461,0.903846153846154,9.762077852413537,-0.94983715941642,6.025865973825314,9.762077852413537
ZEGANE16,1dda5278a3245199090f47ac90bb6706,21,20,cs_tr_de_2,2,1.0,du,du,0,246.0,forward,0,0.0,246.0,False,False,ok,suitable,0.0961538461538461,0.903846153846154,4.809225506547192,-1.4419666346953992,5.5053315359323625,4.809225506547192
ZEGANE16,1dda5278a3245199090f47ac90bb6706,21,20,cs_tr_de_2,3,2.0,wie,wie,0,207.0,forward,0,0.0,207.0,False,False,ok,suitable,0.0961538461538461,0.903846153846154,14.845380070855228,-0.44474581431826576,5.332718793265369,14.845380070855228
ZEGANE16,1dda5278a3245199090f47ac90bb6706,21,20,cs_tr_de_2,4,3.0,mich,mich,0,261.0,forward,0,0.0,261.0,False,False,ok,suitable,0.0961538461538461,0.903846153846154,15.926182338492634,-0.33735423150707067,5.564520407322694,15.926182338492634
ZEGANE16,1dda5278a3245199090f47ac90bb6706,21,20,cs_tr_de_2,5,4.0,meine,meine,0,470.0,forward,0,0.0,470.0,False,False,ok,suitable,0.0961538461538461,0.903846153846154,11.557014000187635,-0.7714872061212089,6.152732694704104,11.557014000187635
ZEGANE16,1dda5278a3245199090f47ac90bb6706,21,20,cs_tr_de_2,6,5.0,Eltern,Eltern,0,309.0,forward,0,0.0,309.0,False,False,ok,suitable,0.0961538461538461,0.903846153846154,23.33027760970896,0.3983377024106363,5.733341276897746,23.33027760970896
ZEGANE16,1dda5278a3245199090f47ac90bb6706,21,20,cs_tr_de_2,7,6.0,Schüler,Schüler,0,272.0,forward,0,0.0,272.0,False,False,ok,suitable,0.0961538461538461,0.903846153846154,37.18921747794098,1.775401327367729,5.605802066295998,37.18921747794098
ZEGANE16,1dda5278a3245199090f47ac90bb6706,21,20,cs_tr_de_2,8,7.0,Austausch,Austausch,0,326.0,forward,0,0.0,326.0,False,False,ok,suitable,0.0961538461538461,0.903846153846154,28.0031507991032,0.8626476535564834,5.786897381366708,28.0031507991032
ZEGANE16,1dda5278a3245199090f47ac90bb6706,21,20,cs_tr_de_2,9,8.0,nach,nach,0,294.0,forward,0,0.0,294.0,False,False,ok,suitable,0.0961538461538461,0.903846153846154,15.133212987061638,-0.41614591831310804,5.683579767338681,15.133212987061638
ZEGANE16,1dda5278a3245199090f47ac90bb6706,21,20,cs_tr_de_2,10,9.0,England,England,0,327.0,forward,0,0.0,327.0,False,False,ok,suitable,0.0961538461538461,0.903846153846154,38.59830573299014,1.9154123382265271,5.7899601708972535,38.59830573299014
ZEGANE16,1dda5278a3245199090f47ac90bb6706,21,20,cs_tr_de_2,11,10.0,"böyle,",böyle%2C,1,293.0,forward,0,0.0,293.0,False,False,ok,suitable,0.0961538461538461,0.903846153846154,55.25180132612039,3.570150956600261,5.680172609017068,55.25180132612039
ZEGANE16,1dda5278a3245199090f47ac90bb6706,21,20,cs_tr_de_2,12,11.0,"betteln,",betteln%2C,0,303.0,forward,0,0.0,303.0,False,False,ok,suitable,0.0961538461538461,0.903846153846154,33.045255605426604,1.3636455067851405,5.713732805509369,33.045255605426604
ZEGANE16,1dda5278a3245199090f47ac90bb6706,21,20,cs_tr_de_2,13,12.0,"wirklich,",wirklich%2C,0,703.0,forward,0,0.0,703.0,False,False,ok,suitable,0.0961538461538461,0.903846153846154,33.19357619525311,1.378383061823563,6.555356891810665,33.19357619525311
ZEGANE16,1dda5278a3245199090f47ac90bb6706,21,20,cs_tr_de_2,14,13.0,kaç,kaç,1,265.0,forward,0,0.0,265.0,False,False,ok,suitable,0.0961538461538461,0.903846153846154,32.57426254191251,1.3168462983652323,5.579729825986222,32.57426254191251
ZEGANE16,1dda5278a3245199090f47ac90bb6706,21,20,cs_tr_de_2,15,14.0,öğretmen,öğretmen,0,351.0,forward,0,0.0,351.0,False,False,ok,suitable,0.0961538461538461,0.903846153846154,22.47502852488632,0.31335772441919224,5.860786223465865,22.47502852488632
ZEGANE16,1dda5278a3245199090f47ac90bb6706,21,20,cs_tr_de_2,16,15.0,geldi,geldi,0,460.0,forward,0,0.0,460.0,False,False,ok,suitable,0.0961538461538461,0.903846153846154,18.53171537148057,-0.07846106958663202,6.131226489483141,18.53171537148057
ZEGANE16,1dda5278a3245199090f47ac90bb6706,21,20,cs_tr_de_2,17,16.0,bize,bize,0,339.0,forward,0,0.0,339.0,False,False,ok,suitable,0.0961538461538461,0.903846153846154,15.962964611997965,-0.3336994403492333,5.82600010738045,15.962964611997965
ZEGANE16,1dda5278a3245199090f47ac90bb6706,21,20,cs_tr_de_2,18,17.0,"de,",de%2C,0,331.0,forward,0,0.0,331.0,False,False,ok,suitable,0.0961538461538461,0.903846153846154,21.782334689936786,0.2445296977151034,5.802118375377063,21.782334689936786
ZEGANE16,1dda5278a3245199090f47ac90bb6706,21,20,cs_tr_de_2,19,18.0,böyle,böyle,0,274.0,forward,0,0.0,274.0,False,False,ok,suitable,0.0961538461538461,0.903846153846154,24.891981893272572,0.5535130752950178,5.6131281063880705,24.891981893272572
ZEGANE16,1dda5278a3245199090f47ac90bb6706,21,20,cs_tr_de_2,20,19.0,yalvara,yalvara,0,356.0,forward,0,0.0,356.0,False,False,ok,suitable,0.0961538461538461,0.903846153846154,31.73531466066925,1.23348605425716,5.87493073085203,31.73531466066925
ZEGANE16,1dda5278a3245199090f47ac90bb6706,21,20,cs_tr_de_2,21,20.0,yakara,yakara,0,595.0,forward,0,0.0,595.0,False,False,ok,suitable,0.0961538461538461,0.903846153846154,28.865276438237935,0.9483109055139205,6.38856140554563,28.865276438237935
ZEGANE16,1dda5278a3245199090f47ac90bb6706,21,20,cs_tr_de_2,22,21.0,böyle,böyle,0,474.0,forward,0,0.0,474.0,False,False,ok,suitable,0.0961538461538461,0.903846153846154,21.84839253820259,0.25109339312432355,6.161207321695077,21.84839253820259
ZEGANE16,1dda5278a3245199090f47ac90bb6706,21,20,cs_tr_de_2,23,22.0,gönderdiler!,gönderdiler!,0,1167.0,forward,0,0.0,1167.0,False,False,ok,suitable,0.0961538461538461,0.903846153846154,23.35040370744353,0.40033748864003865,7.062191632286556,23.35040370744353
ZEGANE16,1dda5278a3245199090f47ac90bb6706,22,21,cs_tr_de_2,2,1.0,so:,so:,0,285.0,forward,0,0.0,285.0,False,False,ok,suitable,0.0961538461538461,0.903846153846154,28.246873605016315,0.8868646437293576,5.652489180268651,28.246873605016315
ZEGANE16,1dda5278a3245199090f47ac90bb6706,22,21,cs_tr_de_2,3,2.0,"“Mutti,",“Mutti%2C,0,233.0,forward,0,0.0,233.0,False,False,ok,suitable,0.0961538461538461,0.903846153846154,26.046087294291333,0.6681882656212601,5.4510384535657,26.046087294291333
ZEGANE16,1dda5278a3245199090f47ac90bb6706,22,21,cs_tr_de_2,4,3.0,ich,ich,0,311.0,forward,0,0.0,311.0,False,False,ok,suitable,0.0961538461538461,0.903846153846154,7.569039704075226,-1.167743658104851,5.739792912179234,7.569039704075226
ZEGANE16,1dda5278a3245199090f47ac90bb6706,22,21,cs_tr_de_2,5,4.0,will,will,0,250.0,forward,0,0.0,250.0,False,False,ok,suitable,0.0961538461538461,0.903846153846154,11.598779642984368,-0.7673372532377154,5.521460917862246,11.598779642984368
ZEGANE16,1dda5278a3245199090f47ac90bb6706,22,21,cs_tr_de_2,6,5.0,unbedingt,unbedingt,0,210.0,forward,0,0.0,210.0,False,False,ok,suitable,0.0961538461538461,0.903846153846154,13.37459269584373,-0.5908874249631814,5.3471075307174685,13.37459269584373
ZEGANE16,1dda5278a3245199090f47ac90bb6706,22,21,cs_tr_de_2,7,6.0,nach,nach,0,228.0,forward,0,0.0,228.0,False,False,ok,suitable,0.0961538461538461,0.903846153846154,13.719053307603833,-0.5566608403040896,5.429345628954441,13.719053307603833
ZEGANE16,1dda5278a3245199090f47ac90bb6706,22,21,cs_tr_de_2,8,7.0,Frankreich!,Frankreich!,0,227.0,forward,0,0.0,227.0,False,False,ok,suitable,0.0961538461538461,0.903846153846154,43.97240860026153,2.4493984616717053,5.424950017481403,43.97240860026153
ZEGANE16,1dda5278a3245199090f47ac90bb6706,22,21,cs_tr_de_2,9,8.0,Bütün,Bütün,1,222.0,forward,0,0.0,222.0,False,False,ok,suitable,0.0961538461538461,0.903846153846154,48.46197029761532,2.895494062360333,5.402677381872279,48.46197029761532
ZEGANE16,1dda5278a3245199090f47ac90bb6706,22,21,cs_tr_de_2,10,9.0,sınıf,sınıf,0,283.0,forward,0,0.0,283.0,False,False,ok,suitable,0.0961538461538461,0.903846153846154,29.428072464921392,1.0042319170764764,5.645446897643238,29.428072464921392
ZEGANE16,1dda5278a3245199090f47ac90bb6706,22,21,cs_tr_de_2,11,10.0,"gidiyor,",gidiyor%2C,0,429.0,forward,0,0.0,429.0,False,False,ok,suitable,0.0961538461538461,0.903846153846154,23.59061806727905,0.42420586964659013,6.061456918928017,23.59061806727905
ZEGANE16,1dda5278a3245199090f47ac90bb6706,22,21,cs_tr_de_2,12,11.0,ben,ben,0,289.0,forward,0,0.0,289.0,False,False,ok,suitable,0.0961538461538461,0.903846153846154,19.203785046938627,-0.01168231794261657,5.666426688112432,19.203785046938627
ZEGANE16,1dda5278a3245199090f47ac90bb6706,22,21,cs_tr_de_2,13,12.0,niye,niye,0,217.0,forward,0,0.0,217.0,False,False,ok,suitable,0.0961538461538461,0.903846153846154,17.192622679471356,-0.211517122513067,5.37989735354046,17.192622679471356
ZEGANE16,1dda5278a3245199090f47ac90bb6706,22,21,cs_tr_de_2,14,13.0,gidemeyeceğim?“,gidemeyeceğim?“,0,634.0,forward,0,0.0,634.0,False,False,ok,suitable,0.0961538461538461,0.903846153846154,47.92755278418544,2.8423928204701627,6.452048954437226,47.92755278418544
ZEGANE16,1dda5278a3245199090f47ac90bb6706,22,21,cs_tr_de_2,15,14.0,"""Ja,","""Ja%2C",1,209.0,forward,0,0.0,209.0,False,False,ok,suitable,0.0961538461538461,0.903846153846154,22.21776999641969,0.2877957864116947,5.342334251964811,22.21776999641969
ZEGANE16,1dda5278a3245199090f47ac90bb6706,22,21,cs_tr_de_2,16,15.0,du,du,0,172.0,forward,0,0.0,172.0,False,False,ok,suitable,0.0961538461538461,0.903846153846154,6.700010681334851,-1.2540928498630837,5.147494476813453,6.700010681334851
ZEGANE16,1dda5278a3245199090f47ac90bb6706,22,21,cs_tr_de_2,17,16.0,bist,bist,0,246.0,forward,0,0.0,246.0,False,False,ok,suitable,0.0961538461538461,0.903846153846154,7.142164318091062,-1.2101592087903523,5.5053315359323625,7.142164318091062
ZEGANE16,1dda5278a3245199090f47ac90bb6706,22,21,cs_tr_de_2,18,17.0,ein,ein,0,319.0,forward,0,0.0,319.0,False,False,ok,suitable,0.0961538461538461,0.903846153846154,10.73574593545307,-0.8530907334499663,5.765191102784844,10.73574593545307
ZEGANE16,1dda5278a3245199090f47ac90bb6706,22,21,cs_tr_de_2,19,18.0,"Mädchen,",Mädchen%2C,0,439.0,forward,0,0.0,439.0,False,False,ok,suitable,0.0961538461538461,0.903846153846154,9.485342632702002,-0.9773343567801804,6.0844994130751715,9.485342632702002
ZEGANE16,1dda5278a3245199090f47ac90bb6706,22,21,cs_tr_de_2,20,19.0,du,du,0,247.0,forward,0,0.0,247.0,False,False,ok,suitable,0.0961538461538461,0.903846153846154,3.686356626474044,-1.5535380755881791,5.5093883366279774,3.686356626474044
ZEGANE16,1dda5278a3245199090f47ac90bb6706,22,21,cs_tr_de_2,21,20.0,bist,bist,0,195.0,forward,0,0.0,195.0,False,False,ok,suitable,0.0961538461538461,0.903846153846154,14.260822047462195,-0.5028291596783646,5.272999558563747,14.260822047462195
ZEGANE16,1dda5278a3245199090f47ac90bb6706,22,21,cs_tr_de_2,22,21.0,"Türke,",Türke%2C,0,337.0,forward,0,0.0,337.0,False,False,ok,suitable,0.0961538461538461,0.903846153846154,15.354228579616036,-0.3941851813484685,5.820082930352362,15.354228579616036
ZEGANE16,1dda5278a3245199090f47ac90bb6706,22,21,cs_tr_de_2,23,22.0,du,du,0,415.0,forward,0,0.0,415.0,False,False,ok,suitable,0.0961538461538461,0.903846153846154,6.569660214731703,-1.267044842422546,6.028278520230698,6.569660214731703
ZEGANE16,1dda5278a3245199090f47ac90bb6706,22,21,cs_tr_de_2,24,23.0,kannst,kannst,0,317.0,forward,0,0.0,317.0,False,False,ok,suitable,0.0961538461538461,0.903846153846154,9.960584355623013,-0.9301129894953285,5.75890177387728,9.960584355623013
ZEGANE16,1dda5278a3245199090f47ac90bb6706,22,21,cs_tr_de_2,25,24.0,"nicht!""","nicht!""",0,331.0,forward,0,0.0,331.0,False,False,ok,suitable,0.0961538461538461,0.903846153846154,27.762815363481472,0.8387672421159569,5.802118375377063,27.762815363481472
ZEGANE16,1dda5278a3245199090f47ac90bb6706,22,21,cs_tr_de_2,26,25.0,Mutti,Mutti,0,332.0,forward,0,0.0,332.0,False,False,ok,suitable,0.0961538461538461,0.903846153846154,27.20110626715147,0.7829542310402228,5.805134968916488,27.20110626715147
ZEGANE16,1dda5278a3245199090f47ac90bb6706,22,21,cs_tr_de_2,27,26.0,warum,warum,0,218.0,forward,0,0.0,218.0,False,False,ok,suitable,0.0961538461538461,0.903846153846154,23.27913960037081,0.39325648456989065,5.384495062789089,23.27913960037081
ZEGANE16,1dda5278a3245199090f47ac90bb6706,22,21,cs_tr_de_2,28,27.0,kann,kann,0,233.0,forward,0,0.0,233.0,False,False,ok,suitable,0.0961538461538461,0.903846153846154,10.398645493219291,-0.8865859907619027,5.4510384535657,10.398645493219291
ZEGANE16,1dda5278a3245199090f47ac90bb6706,22,21,cs_tr_de_2,29,28.0,ich,ich,0,222.0,forward,0,0.0,222.0,False,False,ok,suitable,0.0961538461538461,0.903846153846154,3.571706800033465,-1.564930007950976,5.402677381872279,3.571706800033465
ZEGANE16,1dda5278a3245199090f47ac90bb6706,22,21,cs_tr_de_2,30,29.0,nicht?,nicht?,0,222.0,forward,0,0.0,222.0,False,False,ok,suitable,0.0961538461538461,0.903846153846154,26.165396474709084,0.6800431646278815,5.402677381872279,26.165396474709084
ZEGANE16,1dda5278a3245199090f47ac90bb6706,22,21,cs_tr_de_2,31,30.0,Bütün,Bütün,1,221.0,forward,0,0.0,221.0,False,False,ok,suitable,0.0961538461538461,0.903846153846154,22.04916508481983,0.27104272355401643,5.3981627015177525,22.04916508481983
ZEGANE16,1dda5278a3245199090f47ac90bb6706,22,21,cs_tr_de_2,32,31.0,sınıf,sınıf,0,214.0,forward,0,0.0,214.0,False,False,ok,suitable,0.0961538461538461,0.903846153846154,2.103903667979738,-1.710775095740301,5.365976015021851,2.103903667979738
ZEGANE16,1dda5278a3245199090f47ac90bb6706,22,21,cs_tr_de_2,33,32.0,"gidiyor,",gidiyor%2C,0,219.0,forward,0,0.0,219.0,False,False,ok,suitable,0.0961538461538461,0.903846153846154,11.03769106005868,-0.8230886083393271,5.389071729816501,11.03769106005868
